a,b,c,d,e,f,g,h,i,j,k
-1.617587,-1.847677,0.004133,-1.958264,1.065151,-0.490395,-1.440800,-1.976982,0.000000,1.000000,2.000000
-1.114796,-1.618452,0.631173,-0.563683,1.065151,-0.490395,-0.994577,0.661086,0.000000,1.000000,0.000000
-1.848032,-1.574790,0.787933,0.133607,0.216259,-0.490395,0.076359,0.181438,0.000000,0.000000,0.000000
-0.381560,-0.679723,0.631173,-0.107007,1.065151,1.800128,-0.102130,-0.058387,0.000000,1.000000,0.000000
0.561172,0.128021,0.787933,-0.642251,1.065151,0.654866,-0.637598,-0.298211,0.000000,0.000000,0.000000
-0.025417,-0.275851,-0.152627,0.413506,1.065151,-0.490395,0.076359,0.900911,0.000000,1.000000,1.000000
0.131705,-0.002964,-1.249947,2.127268,0.216259,0.654866,2.039741,1.140735,0.000000,0.000000,0.000000
0.163129,0.379077,0.631173,1.538009,1.914042,0.654866,1.325784,1.140735,0.000000,1.000000,0.000000
-2.466046,-0.002964,0.631173,1.258111,-0.632632,0.654866,1.325784,0.421262,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.317653,0.600104,1.065151,0.654866,0.076359,1.380559,0.000000,0.000000,0.000000
0.927790,1.077666,0.474413,0.163070,-0.632632,0.654866,0.790316,-1.257508,0.000000,1.000000,0.000000
-1.764234,-1.662114,0.474413,-2.061384,-0.632632,-1.635656,-2.244002,-0.538035,0.000000,1.000000,2.000000
1.409631,1.328722,-1.093187,1.592024,-0.632632,-0.490395,1.504273,0.900911,0.000000,1.000000,0.000000
0.498323,0.728372,0.631173,1.243379,1.914042,-0.490395,0.968805,1.140735,0.000000,1.000000,0.000000
-1.659486,-0.472329,0.631173,-0.602967,-0.632632,-0.490395,-0.816087,0.181438,0.000000,0.000000,0.000000
1.116336,1.317806,-1.876988,1.538009,0.216259,0.654866,1.325784,1.140735,0.000000,1.000000,0.000000
-0.308237,0.379077,-1.406708,0.133607,0.216259,-0.490395,0.076359,0.181438,0.000000,1.000000,0.000000
-0.193014,-0.668807,0.474413,-0.092275,1.065151,0.654866,0.254848,-0.777860,0.000000,1.000000,1.000000
-0.004468,-0.002964,0.631173,0.388953,-0.632632,-0.490395,0.611827,-0.298211,0.000000,1.000000,0.000000
-1.188120,-1.039933,0.474413,-0.760103,-1.481523,-1.635656,-0.102130,-1.737157,0.000000,1.000000,0.000000
-0.936725,-0.952609,0.160893,-1.511408,-0.632632,-0.490395,-1.351555,-1.017684,0.000000,1.000000,0.000000
0.184079,-1.061764,0.631173,-0.946702,-0.632632,0.654866,-0.102130,-2.216806,0.000000,1.000000,0.000000
-1.125271,-1.018102,-3.444588,-0.269053,-1.481523,-1.635656,-0.637598,0.661086,0.000000,0.000000,0.000000
1.336307,0.499147,0.631173,1.685324,1.065151,-0.490395,1.504273,1.140735,0.000000,1.000000,0.000000
-0.371086,0.029782,-1.249947,0.040308,-2.330415,-1.635656,0.076359,-0.058387,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.474413,-1.806038,0.216259,-0.490395,-1.708534,-1.017684,0.000000,0.000000,2.000000
0.414525,0.117106,-2.033748,-1.432841,0.216259,0.654866,-1.708534,-0.058387,0.000000,0.000000,2.000000
-1.093847,-1.323735,-1.876988,-1.030180,-0.632632,0.654866,-0.994577,-0.538035,0.000000,0.000000,0.000000
0.896365,0.695625,-1.249947,0.148339,-0.632632,-0.490395,0.433337,-0.538035,0.000000,1.000000,1.000000
1.262983,1.787171,0.160893,1.366142,-0.632632,0.654866,1.682762,-0.058387,1.000000,1.000000,0.000000
1.566753,1.972734,0.317653,0.280922,-0.632632,0.654866,0.254848,0.181438,0.000000,1.000000,0.000000
0.309777,0.553724,-3.131068,0.172891,0.216259,-1.635656,-0.102130,0.661086,0.000000,0.000000,0.000000
-1.942306,-1.760353,0.631173,-0.494936,0.216259,0.654866,-0.459109,-0.298211,0.000000,0.000000,2.000000
-0.308237,-0.330428,0.160893,0.030487,-0.632632,0.654866,0.968805,-1.976982,0.000000,1.000000,0.000000
1.179185,0.924850,0.631173,2.127268,1.914042,-0.490395,2.039741,1.140735,0.000000,0.000000,0.000000
-0.339661,-0.461413,0.317653,-0.519488,-0.632632,0.654866,0.076359,-1.497333,0.000000,1.000000,0.000000
-2.560319,-0.002964,0.474413,-0.735550,-0.632632,0.654866,-0.637598,-0.538035,0.000000,1.000000,0.000000
-0.004468,0.357246,-0.622907,0.226907,0.216259,-0.490395,0.076359,0.421262,1.000000,1.000000,0.000000
-0.004468,-0.002964,-1.093187,0.138518,0.216259,0.654866,-0.369864,1.140735,0.000000,1.000000,0.000000
-0.339661,0.182599,-0.309387,-0.161022,1.065151,-0.490395,-0.280620,0.181438,0.000000,0.000000,0.000000
-0.685330,-0.876201,-1.249947,0.280922,-0.632632,0.654866,0.254848,0.181438,1.000000,0.000000,0.000000
0.843991,1.055835,-0.466147,0.413506,-0.632632,0.654866,0.076359,0.900911,0.000000,0.000000,0.000000
-1.313818,-1.421974,-0.622907,-0.661893,0.216259,-0.490395,-0.548354,-0.538035,0.000000,1.000000,0.000000
0.802092,-0.002964,0.317653,0.280922,-0.632632,-0.490395,0.254848,0.181438,0.000000,1.000000,0.000000
2.027644,1.874495,0.474413,1.042049,-0.632632,-0.490395,0.611827,1.380559,0.000000,0.000000,0.000000
-0.402510,-0.494160,-0.152627,-0.676624,-0.632632,-0.490395,-0.905332,0.181438,0.000000,1.000000,1.000000
-0.632956,-0.919863,0.631173,-0.052991,0.216259,1.800128,0.076359,-0.298211,0.000000,1.000000,1.000000
0.644970,-0.002964,0.631173,0.506805,0.216259,0.654866,0.076359,1.140735,0.000000,1.000000,0.000000
1.409631,1.699847,0.631173,0.668851,0.216259,0.654866,0.611827,0.421262,0.000000,1.000000,0.000000
0.864941,0.826611,0.631173,0.786703,0.216259,1.800128,0.076359,1.860208,0.000000,0.000000,1.000000
1.043013,1.230483,-0.152627,1.110796,1.065151,0.654866,1.147295,0.421262,0.000000,0.000000,1.000000
-0.884351,-0.701553,-1.563468,-0.642251,-0.632632,0.654866,-0.637598,-0.298211,0.000000,1.000000,0.000000
-0.161590,0.171683,0.474413,1.282663,1.914042,-1.635656,0.790316,1.620384,0.000000,0.000000,0.000000
1.126811,0.979427,0.317653,-1.889517,-2.330415,0.654866,-1.583591,-1.497333,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.317653,-1.737291,-2.330415,0.654866,-1.173066,-1.976982,0.000000,1.000000,0.000000
1.839097,1.798087,0.474413,0.629567,-0.632632,1.800128,0.790316,-0.058387,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.631173,0.413506,-0.632632,-0.490395,0.076359,0.900911,0.000000,1.000000,0.000000
-0.884351,-1.596621,0.631173,-0.868134,-1.481523,0.654866,-0.459109,-1.257508,0.000000,0.000000,0.000000
0.686869,0.782949,0.631173,-0.897597,-1.481523,0.654866,-1.173066,0.181438,0.000000,1.000000,0.000000
-2.026104,-0.002964,0.474413,-0.882865,1.065151,1.800128,-0.816087,-0.538035,0.000000,1.000000,0.000000
-0.004468,-0.843454,-1.406708,-0.239590,-0.632632,0.654866,0.076359,-0.777860,0.000000,0.000000,0.000000
-1.198595,-0.483244,-0.309387,-2.650643,0.216259,-0.490395,-2.957959,-0.538035,0.000000,1.000000,0.000000
1.755299,2.234705,0.474413,0.300564,-0.632632,0.654866,0.165604,0.421262,0.000000,1.000000,0.000000
-1.512839,-1.596621,0.631173,-0.936881,0.216259,-0.490395,-0.994577,-0.298211,1.000000,0.000000,1.000000
-0.266338,-0.254020,0.317653,-0.170843,-0.632632,0.654866,0.611827,-1.737157,0.000000,0.000000,0.000000
0.686869,-0.450498,0.631173,-1.005627,1.065151,-0.490395,-1.530045,0.661086,0.000000,0.000000,0.000000
1.828623,-0.592399,-1.093187,-1.108748,0.216259,-0.490395,-0.637598,-1.497333,1.000000,1.000000,0.000000
-1.324292,-1.400143,0.317653,-0.843581,0.216259,-0.490395,-0.994577,-0.058387,0.000000,0.000000,1.000000
0.404050,0.335415,0.317653,1.631308,1.914042,-0.490395,1.325784,1.380559,0.000000,1.000000,0.000000
-0.653905,-1.585706,-0.779667,-0.440921,1.065151,-0.490395,-0.280620,-0.538035,1.000000,0.000000,0.000000
-0.004468,-0.002964,-1.249947,-0.161022,0.216259,-0.490395,-0.280620,0.181438,1.000000,1.000000,0.000000
-0.371086,-1.454720,0.631173,-0.200306,-0.632632,0.654866,-0.102130,-0.298211,0.000000,1.000000,1.000000
-0.004468,-0.002964,0.160893,1.135348,1.065151,-1.635656,0.611827,1.620384,0.000000,1.000000,0.000000
-0.287287,-0.526906,0.631173,-0.804297,0.216259,0.654866,-1.173066,0.421262,0.000000,0.000000,0.000000
0.341201,0.455485,0.474413,-0.313248,1.065151,0.654866,-0.012886,-0.777860,0.000000,1.000000,0.000000
0.917315,0.728372,0.160893,-2.680106,-2.330415,0.654866,-1.976268,-2.696455,0.000000,1.000000,0.000000
-0.004468,-0.690638,-1.876988,-0.696266,-0.632632,-0.490395,-0.816087,-0.058387,0.000000,0.000000,0.000000
-1.858507,-2.338872,0.631173,-0.681535,-0.632632,0.654866,-0.459109,-0.777860,0.000000,1.000000,1.000000
0.582121,0.128021,0.631173,-1.030180,-2.330415,-0.490395,-0.994577,-0.538035,0.000000,1.000000,0.000000
-0.486308,0.018867,0.317653,0.786703,-0.632632,-0.490395,0.076359,1.860208,0.000000,0.000000,0.000000
-0.863401,-1.127256,0.631173,-0.308337,0.216259,-1.635656,-0.459109,0.181438,0.000000,1.000000,0.000000
-0.004468,-0.002964,-3.758108,-1.138211,0.216259,-1.635656,-1.351555,-0.058387,1.000000,1.000000,0.000000
0.487848,1.034004,0.631173,0.403685,-0.632632,0.654866,0.968805,-1.017684,0.000000,1.000000,0.000000
-2.350823,-2.764575,0.160893,-2.213609,0.216259,-0.490395,-1.976268,-1.497333,0.000000,1.000000,2.000000
2.823729,2.725901,-10.185270,1.017497,0.216259,0.654866,1.147295,0.181438,0.000000,0.000000,0.000000
0.529747,0.695625,0.474413,1.523278,-0.632632,-1.635656,0.968805,1.860208,0.000000,0.000000,0.000000
0.477373,0.204430,0.004133,-0.868134,-1.481523,0.654866,-0.459109,-1.257508,0.000000,1.000000,0.000000
-0.004468,1.023089,0.160893,0.452790,0.216259,-0.490395,-0.102130,1.380559,1.000000,0.000000,0.000000
-1.104322,-0.275851,-0.466147,-0.401637,-0.632632,-0.490395,-0.459109,-0.058387,0.000000,1.000000,0.000000
-0.161590,-0.155781,-0.152627,0.654120,0.216259,-1.635656,0.254848,1.140735,0.000000,0.000000,0.000000
0.236453,0.357246,0.631173,0.413506,-0.632632,-0.490395,0.076359,0.900911,0.000000,0.000000,0.000000
1.063962,0.651963,0.474413,-0.028439,0.216259,-0.490395,-0.459109,0.900911,0.000000,0.000000,0.000000
0.833517,0.553724,0.631173,0.536268,1.065151,-1.635656,0.790316,-0.298211,0.000000,1.000000,0.000000
0.383100,0.117106,0.474413,-0.480204,-0.632632,-1.635656,-0.102130,-1.017684,0.000000,1.000000,0.000000
2.006694,1.590693,0.631173,1.700055,1.065151,-1.635656,1.861252,0.421262,0.000000,1.000000,0.000000
-1.104322,-1.367396,-0.309387,-1.403378,0.216259,-0.490395,-0.994577,-1.497333,0.000000,1.000000,1.000000
0.215503,0.750203,-0.152627,0.001024,0.216259,1.800128,0.254848,-0.538035,0.000000,1.000000,0.000000
1.839097,1.372384,0.631173,-0.229769,-0.632632,0.654866,-0.816087,1.140735,0.000000,0.000000,0.000000
0.561172,1.230483,0.474413,1.135348,1.065151,0.654866,0.611827,1.620384,0.000000,1.000000,0.000000
0.362151,1.219567,0.631173,0.565731,0.216259,-1.635656,1.504273,-1.737157,0.000000,1.000000,0.000000
-0.402510,0.182599,0.787933,-0.269053,1.065151,-0.490395,-0.637598,0.661086,0.000000,0.000000,0.000000
0.362151,0.826611,0.317653,-0.121738,1.065151,-1.635656,-0.459109,0.661086,0.000000,1.000000,0.000000
0.184079,-1.018102,-1.093187,-1.781486,0.216259,-2.780917,-2.244002,0.181438,0.000000,1.000000,2.000000
-0.077791,-0.133950,0.631173,0.025577,0.216259,1.800128,-0.280620,0.661086,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.474413,0.320206,1.065151,0.654866,0.076359,0.661086,0.000000,0.000000,0.000000
-0.412985,0.389992,0.631173,-0.588235,-1.481523,-1.635656,-0.459109,-0.538035,0.000000,1.000000,0.000000
0.372625,0.324500,0.631173,-0.200306,-0.632632,0.654866,-0.102130,-0.298211,1.000000,1.000000,0.000000
-1.544263,-1.138172,0.787933,1.042049,1.914042,-1.635656,0.611827,1.380559,0.000000,0.000000,1.000000
-0.392035,-0.657892,0.474413,-0.828850,1.065151,0.654866,-0.637598,-0.777860,0.000000,1.000000,1.000000
2.425686,2.431183,-1.563468,0.251459,-2.330415,0.654866,-0.459109,1.620384,0.000000,0.000000,0.000000
-2.801239,-0.002964,0.474413,-1.565424,-0.632632,-0.490395,-1.530045,-0.777860,0.000000,1.000000,1.000000
-1.554738,-0.002964,-1.406708,0.212175,-0.632632,-2.780917,-0.280620,1.140735,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.474413,0.010845,0.216259,1.800128,-0.637598,1.380559,0.000000,1.000000,0.000000
0.236453,0.455485,-0.152627,-0.391816,0.216259,-0.490395,-1.351555,1.860208,0.000000,1.000000,1.000000
-1.135746,-0.002964,0.160893,-1.378825,-1.481523,0.654866,-1.530045,-0.298211,0.000000,1.000000,0.000000
-0.517733,-0.264935,0.631173,1.793355,1.914042,0.654866,1.861252,0.661086,0.000000,1.000000,0.000000
-0.140640,-0.756131,0.631173,0.104144,0.216259,0.654866,-0.637598,1.620384,0.000000,1.000000,0.000000
0.665920,0.346331,0.631173,1.631308,1.065151,0.654866,1.325784,1.380559,0.000000,1.000000,0.000000
1.441055,1.154075,0.631173,0.747419,-0.632632,-0.490395,0.254848,1.380559,0.000000,0.000000,0.000000
1.503904,-0.002964,0.474413,0.428237,-0.632632,-2.780917,0.433337,0.181438,0.000000,1.000000,0.000000
-0.067316,-0.767046,0.474413,-0.411458,0.216259,-1.635656,0.433337,-1.976982,0.000000,1.000000,2.000000
0.592596,0.575555,0.317653,1.042049,-0.632632,0.654866,0.611827,1.380559,0.000000,0.000000,0.000000
-0.475834,-0.941694,0.631173,-0.337800,1.065151,-0.490395,-1.173066,1.620384,0.000000,0.000000,1.000000
1.409631,1.350553,-0.622907,-0.239590,-0.632632,-0.490395,0.076359,-0.777860,0.000000,1.000000,0.000000
-1.083372,-0.887116,0.631173,-0.696266,1.065151,0.654866,-0.816087,-0.058387,0.000000,0.000000,2.000000
2.205715,1.961818,0.474413,-0.436010,-0.632632,-0.490395,-0.726843,0.421262,0.000000,1.000000,1.000000
0.142180,-1.738522,-0.152627,0.349669,0.216259,-0.490395,0.790316,-0.777860,1.000000,0.000000,1.000000
0.110755,-0.494160,0.631173,-0.642251,-0.632632,-0.490395,-0.637598,-0.298211,0.000000,0.000000,0.000000
-0.831977,-0.002964,0.004133,-2.675196,-2.330415,0.654866,-2.422491,-1.737157,0.000000,1.000000,2.000000
1.870522,1.667101,0.004133,1.685324,1.065151,1.800128,1.504273,1.140735,0.000000,1.000000,1.000000
-1.502364,-0.002964,0.631173,1.056780,1.914042,0.654866,0.968805,0.661086,0.000000,1.000000,0.000000
0.802092,0.717456,0.317653,1.258111,0.216259,0.654866,1.325784,0.421262,0.000000,1.000000,0.000000
-0.790078,-0.417752,-3.131068,0.506805,-0.632632,0.654866,0.076359,1.140735,0.000000,0.000000,0.000000
-0.433934,-1.258242,0.160893,-0.936881,-0.632632,-0.490395,-0.994577,-0.298211,0.000000,1.000000,0.000000
0.823042,0.924850,-0.152627,1.056780,-0.632632,-0.490395,0.968805,0.661086,0.000000,1.000000,0.000000
-0.297762,-1.149087,0.631173,-0.548951,0.216259,0.654866,-0.637598,-0.058387,0.000000,1.000000,0.000000
0.225978,-0.286766,0.631173,0.055039,0.216259,0.654866,0.433337,-0.777860,0.000000,1.000000,0.000000
-2.088953,-1.160003,-0.466147,-1.938622,-2.330415,0.654866,-1.530045,-1.737157,0.000000,0.000000,2.000000
0.603071,0.335415,0.474413,0.020666,-0.632632,0.654866,0.165604,-0.298211,0.000000,1.000000,0.000000
-0.161590,0.357246,0.631173,-0.175754,1.065151,0.654866,-0.637598,0.900911,0.000000,0.000000,0.000000
-1.900406,-0.002964,0.631173,0.654120,-0.632632,-0.490395,0.254848,1.140735,0.000000,1.000000,0.000000
-0.685330,-0.908947,0.004133,-1.187316,-1.481523,-0.490395,-0.280620,-2.456630,0.000000,1.000000,0.000000
0.906840,0.826611,0.631173,0.521537,-0.632632,-0.490395,0.433337,0.421262,0.000000,1.000000,0.000000
0.194554,1.001258,-0.622907,-1.437751,-0.632632,-0.490395,-1.262311,-1.017684,1.000000,0.000000,0.000000
-0.098741,-0.002964,-3.131068,0.025577,0.216259,-1.635656,-0.280620,0.661086,1.000000,1.000000,0.000000
-0.255863,-0.887116,0.474413,0.064860,0.216259,-0.490395,-0.459109,1.140735,0.000000,0.000000,0.000000
-0.276812,-0.406836,-0.466147,0.334938,1.065151,0.654866,0.433337,-0.058387,0.000000,1.000000,0.000000
0.833517,0.662879,0.317653,1.125527,1.065151,-0.490395,1.504273,-0.298211,0.000000,1.000000,0.000000
2.425686,2.136466,0.317653,-0.941791,-1.481523,-0.490395,-0.548354,-1.257508,0.000000,1.000000,0.000000
0.906840,1.034004,0.631173,-0.863223,-0.632632,-0.490395,-0.905332,-0.298211,0.000000,0.000000,0.000000
-0.077791,0.138937,0.631173,1.312126,1.914042,0.654866,1.504273,0.181438,0.000000,1.000000,0.000000
0.529747,2.409352,-0.466147,-0.107007,0.216259,-0.490395,-0.102130,-0.058387,1.000000,0.000000,0.000000
-1.649011,-0.002964,0.631173,-1.820770,1.065151,-0.490395,-2.065512,-0.298211,0.000000,0.000000,1.000000
1.514379,1.088582,-0.309387,0.109055,0.216259,0.654866,0.611827,-1.017684,0.000000,1.000000,0.000000
0.267877,0.924850,0.474413,0.496984,0.216259,0.654866,0.968805,-0.777860,0.000000,1.000000,0.000000
-0.664380,0.029782,0.631173,2.407167,1.065151,-0.490395,2.039741,1.860208,0.000000,1.000000,0.000000
0.121230,-0.723384,0.317653,-2.837242,-2.330415,-0.490395,-2.957959,-1.017684,0.000000,1.000000,1.000000
1.179185,0.913934,0.160893,0.133607,-0.632632,-1.635656,0.076359,0.181438,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.474413,2.019238,1.914042,-0.490395,1.682762,1.620384,0.000000,0.000000,0.000000
1.189660,1.416046,0.631173,1.096064,1.065151,0.654866,0.790316,1.140735,0.000000,1.000000,0.000000
-0.287287,-0.832539,-0.152627,0.713046,0.216259,-1.635656,1.682762,-1.737157,0.000000,1.000000,0.000000
2.184766,1.983649,0.160893,-0.760103,-0.632632,-0.490395,-1.119519,0.421262,0.000000,0.000000,0.000000
0.498323,1.077666,0.004133,0.884913,1.065151,1.800128,1.325784,-0.538035,0.000000,1.000000,0.000000
0.770668,-0.002964,0.474413,0.212175,0.216259,-0.490395,-0.280620,1.140735,0.000000,0.000000,0.000000
0.749718,0.684710,0.004133,0.870182,0.216259,0.654866,0.968805,0.181438,0.000000,1.000000,0.000000
-1.449990,-1.563875,-1.406708,-2.105578,0.216259,-1.635656,-3.314937,1.620384,0.000000,0.000000,0.000000
-1.628062,-0.002964,0.631173,1.297395,1.065151,0.654866,1.147295,0.900911,0.000000,0.000000,0.000000
0.906840,0.881188,0.474413,-1.010538,-0.632632,0.654866,-1.083821,-0.298211,0.000000,1.000000,0.000000
0.823042,-0.002964,0.631173,-0.107007,-0.632632,0.654866,-0.102130,-0.058387,0.000000,1.000000,0.000000
0.173604,0.248091,0.474413,0.668851,1.065151,0.654866,0.611827,0.421262,0.000000,0.000000,0.000000
-0.035892,-0.133950,0.631173,0.801435,-0.632632,-0.490395,0.433337,1.140735,0.000000,1.000000,0.000000
-0.255863,-0.264935,0.474413,-0.961433,-0.632632,0.654866,-0.459109,-1.497333,0.000000,1.000000,0.000000
1.430580,1.667101,0.160893,-0.190485,-0.632632,0.654866,-0.994577,1.620384,0.000000,0.000000,0.000000
-0.989099,-0.002964,0.160893,-0.735550,-2.330415,-2.780917,-0.637598,-0.538035,0.000000,1.000000,2.000000
-0.004468,-0.002964,-2.660788,-1.098927,-0.632632,-2.780917,-1.530045,0.421262,0.000000,0.000000,2.000000
-1.795658,-1.683945,0.317653,-0.868134,-0.632632,0.654866,-0.459109,-1.257508,0.000000,1.000000,0.000000
0.058381,0.324500,-2.190508,1.204095,0.216259,-0.490395,1.147295,0.661086,0.000000,0.000000,0.000000
-0.842452,-1.214580,0.160893,-0.563683,1.065151,-0.490395,-0.994577,0.661086,0.000000,0.000000,1.000000
2.279039,-0.002964,-0.152627,2.127268,0.216259,-0.490395,2.039741,1.140735,0.000000,0.000000,0.000000
-1.816608,-2.360703,0.474413,-1.162763,-0.632632,-0.490395,-0.816087,-1.257508,1.000000,1.000000,2.000000
-0.004468,-0.002964,0.317653,2.033969,1.914042,0.654866,2.039741,0.900911,0.000000,1.000000,0.000000
-1.649011,-2.000493,0.474413,0.762151,1.065151,0.654866,0.611827,0.661086,0.000000,1.000000,0.000000
2.813254,2.638577,0.004133,1.552740,1.914042,1.800128,1.682762,0.421262,0.000000,0.000000,0.000000
0.477373,0.815695,0.631173,0.413506,-0.632632,0.654866,0.076359,0.900911,0.000000,0.000000,0.000000
-0.831977,-1.214580,0.474413,0.506805,0.216259,0.654866,0.076359,1.140735,0.000000,0.000000,0.000000
0.299302,0.007951,0.631173,-0.882865,-1.481523,1.800128,-0.816087,-0.538035,0.000000,1.000000,0.000000
0.424999,-0.002964,-1.563468,-0.509667,-0.632632,0.654866,-0.816087,0.421262,0.000000,0.000000,0.000000
-0.109216,-0.439582,-3.131068,0.226907,-0.632632,1.800128,0.076359,0.421262,0.000000,0.000000,0.000000
-0.884351,-1.269157,0.474413,0.654120,1.065151,1.800128,0.254848,1.140735,0.000000,1.000000,0.000000
-0.632956,-0.657892,0.004133,-0.052991,-1.481523,-2.780917,0.076359,-0.298211,0.000000,0.000000,0.000000
1.901946,2.081889,0.160893,-1.663634,-2.330415,-1.635656,-1.762081,-0.538035,0.000000,1.000000,0.000000
-0.172064,-0.996271,0.004133,-0.936881,-1.481523,-0.490395,-0.994577,-0.298211,1.000000,0.000000,0.000000
-1.439515,-1.585706,0.004133,-0.642251,1.065151,-2.780917,-0.637598,-0.298211,0.000000,0.000000,2.000000
0.184079,-0.188527,-0.152627,-2.017189,-2.330415,-1.635656,-1.173066,-2.696455,0.000000,1.000000,1.000000
0.142180,-0.232189,0.317653,0.266191,0.216259,0.654866,-0.102130,0.900911,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.317653,0.708135,-0.632632,-0.490395,0.433337,0.900911,0.000000,1.000000,0.000000
0.351676,-0.581483,0.474413,-0.710998,0.216259,-0.490395,-1.173066,0.661086,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.317653,2.073253,1.914042,-0.490395,1.861252,1.380559,0.000000,1.000000,0.000000
1.262983,1.295975,0.317653,0.001024,0.216259,-0.490395,0.254848,-0.538035,0.000000,1.000000,0.000000
-0.161590,0.673794,0.474413,0.094323,0.216259,0.654866,0.254848,-0.298211,0.000000,0.000000,0.000000
-0.496783,-0.144865,0.631173,0.349669,0.216259,1.800128,0.790316,-0.777860,0.000000,1.000000,0.000000
